place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJb_KbGwwH5IkRf-aUhmEhYf0,Meraki Coffee Dessert Bar,42.2682004,-71.78149379999999,Social Business,cafe,night_club; cafe; bar; food; point_of_interest; store; establishment,OPERATIONAL,4.8,10,NA
ChIJB-ghmKwI5IkR7mscbG7KbhE,Echobrook Nursery,42.2415352,-71.7547304,Park,garden,point_of_interest; store; establishment,OPERATIONAL,4.5,76,NA
ChIJB25QZ9sH5IkRu2cl5pbDWtM,Dunkin',42.2953278,-71.7712937,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.8,399,NA
ChIJb2ZmC20G5IkRt8lKcz114tM,Dunkin',42.2565631,-71.7887137,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.8,332,NA
ChIJb3oLfnAG5IkRqqZntce9go4,Kelley Square Pizza,42.2546015,-71.797428,Park,square,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,3.9,461,NA
ChIJb3sjxnsG5IkRcGZKEnxQFN8,Worcester Code Enforcement,42.2538276,-71.80167879999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb3sjxnsG5IkRY0klzU2zgns,Worcester Zoning Department,42.2537957,-71.80181379999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb6MG5WYG5IkR5zWVipgPn5U,Z Cafe & Catering,42.264205,-71.801689,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.3,61,NA
ChIJB87BoJgI5IkRgijpUmFuOcc,LAKE PARK COMMUNITY HOUSE,42.2595945,-71.7551151,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb8bA33EF5IkR0sFt87avdps,City Line Diner,42.2405468,-71.8549791,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.7,446,NA
ChIJB9G6yBwH5IkRE5GX3FM_-No,Worcester Public Library Foundation,42.2603989,-71.80030169999999,Community Space,library,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJBbtJcxr444kRnlJPdbtrC34,Angel Brook Conservation Restriction,42.333202,-71.7737396,Park,park,park; point_of_interest; establishment,OPERATIONAL,3.4,8,NA
ChIJBdwuua4H5IkR4wv_vov9fz0,The Home Depot,42.29158270000001,-71.8007805,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,4,1137,NA
ChIJbeaKfQUH5IkRr0-7cL5qS_M,City Square,42.2624223,-71.7982535,Park,park,park; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJbeaKfQUH5IkRr0-7cL5qS_M,City Square,42.2624223,-71.7982535,Park,square,park; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJBy-XTaD444kR8EmHG0qzYqI,Superworld Comics,42.331884,-71.83479299999999,Social Business,bookstore,book_store; finance; point_of_interest; store; establishment,OPERATIONAL,5,8,NA
ChIJbZciQ94H5IkRbCCq7Q38idU,Church of Pentacost International,42.29756030000001,-71.76657329999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4,5,NA
ChIJC_-uExgE5IkRYCaZlAW7I9I,Main St + Webster Square,42.24486,-71.834375,Park,square,transit_station; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJc_GLvloG5IkREi-e3jE8JBo,The Gateway Café at WPI,42.275308,-71.7991095,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,2,1,NA
ChIJC_KPS54G5IkRtmJMrtFbx1o,Church of Christ,42.2557255,-71.8282933,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,10,NA
