place_id,name,lat,lng,type,term,categories,business_status,user_ratings_total
ChIJUeR6voJx44kRPmHrvrNJmKA,Savitri Sookhan Book Store,42.3742051,-71.08474249999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJUfrA3F9744kR_dbo6COQWbE,Ringgold Park,42.3432077,-71.070332,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJUR2AmNZ544kRhyki8pbDls0,Josephine A. Fiorentino Community Center,42.3623074,-71.13832719999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,37
ChIJURt2T8Z744kR_ssH1tyUdTg,Yawkey Konbit Kreyol Center | Dorchester,42.3063893,-71.0771159,Community Space,community center,point_of_interest; establishment,OPERATIONAL,34
ChIJUSi9R3J644kReYADQsbIOfQ,Castle Square Tenants Organization,42.34614699999999,-71.06903900000002,Park,square,point_of_interest; establishment,OPERATIONAL,5
ChIJuSPEfQtx44kR2kYGYRIsj3M,Centi,42.4068182,-71.0555581,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJuSUKIOd544kRHrnPEhNiCEA,Mosaic Boston Jamaica Plain Church,42.3196218,-71.1110116,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,19
ChIJuSzS_alw44kR3BwnRCxQ3f8,Lewis Music Library,42.3593568,-71.0890052,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,3
ChIJuSzS_alw44kRnjaoDoMkpys,Barker Engineering Library,42.3597858,-71.0920419,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5
ChIJuSzS_alw44kRSAdfm_9mVQo,MIT Libraries,42.3590348,-71.0891378,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,18
ChIJUTAF7MV744kRtbMlQjBmGHk,Grove Hall Community Center,42.3076654,-71.0807635,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,35
ChIJuTUEDYN544kR5BKodOvBFa0,Hennigan Community Center,42.3261934,-71.1064691,Community Space,community center,point_of_interest; establishment,OPERATIONAL,12
ChIJuUlbDHpy44kRgHxLJVuogr0,Family United Methodist Church - Brazilian Ministry,42.4487976,-71.00943699999999,Place of Worship,place of worship,church; place_of_worship; food; point_of_interest; establishment,OPERATIONAL,22
ChIJuUlbDHpy44kROcWEKz7eERA,Revere Church,42.4490877,-71.00958250000001,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJuVnl8Cl544kRa_jQb-TW8_I,Hyde Square,42.3217296,-71.109999,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJuVpTERJ644kRJsGfPdXly5M,Carleton Court Dog Park,42.3454716,-71.078491,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,43
ChIJuwj5vFd344kR77X3r_WFKss,Pentecostal Tabernacle - South,42.36227909999999,-71.10741019999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,19
ChIJuWM3glF544kRFYrWUDT3xms,Caffè Nero,42.33896499999999,-71.1356144,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,133
ChIJuwyUBQt744kRanpkxwBJ9kE,McMorrow Playground park,42.2962092,-71.0515308,Park,park,park; point_of_interest; establishment,OPERATIONAL,5
ChIJUXu3voVw44kRKjcy1AvcQXE,Boston Environment Department,42.3602752,-71.0579295,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJUxWFeNF544kRejqKD7DSy2s,Wachusett Street Park,42.2962786,-71.1126784,Park,park,park; point_of_interest; establishment,OPERATIONAL,3
ChIJUyF3L11w44kR-Ui8QmjutbY,Passacantilli Boston City Council District 1,42.3699073,-71.038577,Community Space,city hall,point_of_interest; establishment,OPERATIONAL,0
ChIJUyfCio5w44kRNyNNSKRpDpk,Massachusetts Board of Library Commissioners,42.3640075,-71.0599445,Community Space,library,library; local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJuYoPRHZ644kRFZ_5FgUUimU,Emerson College Library,42.352205,-71.06582399999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,3
ChIJUYyJSAN844kRDDldVu1jwi0,Jubilee Christian Church,42.2732617,-71.0924656,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,102
ChIJUzquV-1w44kRGwonlo_Yl9s,Charlestown Veterans Memorial Park,42.37240389999999,-71.0618054,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJUzujXRpt44kRHUdM1mosONM,Ha-Lin Restaurant,42.462213,-70.9654073,Park,square,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,127
ChIJuzUYS4Vw44kRC4cH1SUhSnM,Bowdoin Square Theatre,42.3613849,-71.0615588,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJV_sIQ6F844kRWfqfpOa0Hpo,Fairy Cafe,42.2660175,-71.0210219,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,224
ChIJV_UpTsp544kRfg9o1NIYu-0,Pavement Coffeehouse,42.3626438,-71.14037830000001,Social Business,cafe,bakery; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,162
ChIJv-Ntz1Zx44kRPSOEn_aenWE,Studium Spanish Books,42.37867929999999,-71.02909489999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJV-UxHIt544kRS8ZA0Lh4oos,Massachusetts Center for the Book,42.3392103,-71.1001952,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJV-yIIpt744kRufHB6fsJP_M,P茶 ｜ Ptea,42.2738966,-71.0244306,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,25
ChIJv0gEf0Nu44kRkla5GNg9xIE,Fort Heath Park,42.3895122,-70.9693867,Park,park,park; point_of_interest; establishment,OPERATIONAL,51
ChIJv277mFR344kRVwX5LXTXHII,City Square Associates,42.3712867,-71.0829023,Park,square,point_of_interest; establishment,OPERATIONAL,1
ChIJv2EwUFd344kRny3ZD7bf1Hc,Justice House Of Prayer - JHOP,42.3588226,-71.1109188,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,12
ChIJV2U3uuZs44kRzZD_dvPQ_XM,Central Square Therapy Associates,42.4623948,-70.9475877,Park,square,health; point_of_interest; establishment,OPERATIONAL,1
ChIJV2xSHEp644kR7_5XvN7i8D8,Restoration City at DBC,42.32133839999999,-71.0725764,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJV39OeTB344kRCpYfg25FbnA,Brotherhood of Hope,42.3871498,-71.1088997,Place of Worship,place of worship,place_of_worship; church; point_of_interest; establishment,OPERATIONAL,0
ChIJv39tFFF344kR3EZF04yZfMg,Seven Stars,42.3664057,-71.1048915,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,155
ChIJv3idb5xx44kR2WhoRLfWXcs,Glendale Park,42.4137438,-71.0450393,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,317
ChIJV5xdVdlx44kRfRtShKkw2EI,Florence Street Park,42.4031174,-71.04529459999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,7
ChIJV66aRJtw44kR4XtxKPUmzGY,Boston Society-New Jerusalem,42.3585578,-71.062625,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJV66aRJtw44kRhZvHkY3vvzQ,Church on the Hill,42.3585972,-71.0627155,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJV6lc73N844kRYIr0QfE33uU,Flat Black Coffee,42.2723772,-71.0684059,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,107
ChIJv6rXHM1v44kRHsd8VE6sA9k,Community Christian Center,42.3767881,-70.986237,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJv6rXHM1v44kRPsiy7ELrqlQ,Town of Winthrop,42.3765986,-70.987533,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,4
ChIJV7aPdK5w44kRtIPF-VzbBiw,Landmark's Kendall Square Cinema,42.3680503,-71.0899187,Park,square,movie_theater; point_of_interest; establishment,OPERATIONAL,761
ChIJV7aPdK5w44kRUUaxUue6OIQ,One Kendall Square,42.3661236,-71.0912117,Park,square,shopping_mall; point_of_interest; establishment,OPERATIONAL,226
ChIJv87PHUZ544kRFDISlLAiWno,Dunkin',42.2955649,-71.1161075,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,318
ChIJV8A4ZqFx44kRKIVqUN4qK9A,CPAD Bookstore,42.4062752,-71.0617552,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,18
ChIJv8riT4B544kRsweiBZStY1c,Jackson Square,42.3232037,-71.0997781,Park,square,transit_station; bus_station; subway_station; point_of_interest; establishment,OPERATIONAL,31
ChIJV9_WDWx544kRe0RduvJY_3Q,First Church In Jamaica Plain,42.31002489999999,-71.1162092,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,8
ChIJv9BNR_J744kRibpSNAyzLV8,Macedonia Missionary Baptist Church,42.2877248,-71.0780449,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJV9EHfx9844kRuxibFBS1MUo,Milton Public Library,42.2538978,-71.0774009,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,32
ChIJvaFWdop344kRMyLnAzJjAiY,St.James Annual Bazaar,42.370574,-71.1646944,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJvaMDBvN-44kRqEFR4CaXeyQ,River Grille Restaurant & Cafe,42.2559704,-71.12391939999999,Social Business,cafe,meal_delivery; meal_takeaway; restaurant; food; point_of_interest; establishment,OPERATIONAL,221
ChIJvaMDBvN-44kRqEFR4CaXeyQ,River Grille Restaurant & Cafe,42.2559704,-71.12391939999999,Park,square,meal_delivery; meal_takeaway; restaurant; food; point_of_interest; establishment,OPERATIONAL,221
ChIJVb9FS-xw44kRJqhTNbHffds,Charlestown Branch of the Boston Public Library,42.3758001,-71.0644255,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,15
ChIJVbFxHc1-44kRdCvAzT0eEHc,Birch Street Bistro,42.2868694,-71.12995,Social Business,cafe,bar; restaurant; food; point_of_interest; establishment,OPERATIONAL,206
ChIJVbJMWHx544kRi04F4V_fMkQ,Egleston Square,42.3134039,-71.1017736,Park,square,neighborhood; political,NA,NA
ChIJVbSnGkB444kRENvbCQOwxZQ,Faneuil Branch of the Boston Public Library,42.351289,-71.1679206,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,13
ChIJvccLEOdw44kRwQMmGNrTPGg,Ryan Playground,42.3858778,-71.0724733,Park,park,park; point_of_interest; establishment,OPERATIONAL,57
ChIJvcxCSzJ444kRWZpIh2pSQv0,Dunkin',42.3559043,-71.1490599,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,337
ChIJvdqk9hx844kRlSvjpb4g3gE,ATM (Mattapan Square Mobil),42.2705745,-71.0932703,Park,square,atm; finance; point_of_interest; establishment,OPERATIONAL,0
ChIJve_R2IR344kREY4bKL9lXoM,Riverside City Park,42.3647618,-71.1156398,Park,park,park; point_of_interest; establishment,OPERATIONAL,1
ChIJVeg4qCB844kRreGnPKUHUMs,Concord Baptist Church of Boston,42.2587499,-71.09737009999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,71
ChIJveJCnjx444kR_Emm5qYkC_A,Squibnocket Park,42.3592302,-71.1628065,Park,park,park; point_of_interest; establishment,OPERATIONAL,18
ChIJVf2FfCx644kRVN3ahISzkZQ,Shelburne Community Center,42.3223762,-71.0903945,Community Space,community center,point_of_interest; establishment,OPERATIONAL,129
ChIJvQ1gf19344kRwwpHofxQdKY,Knowledge & Libraryservices,42.3627705,-71.11829589999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJvSXaxqVx44kRQ_eicb4x-z4,Webner Park,42.4216063,-71.02692929999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJVT6jAst544kRJLiydtdDF1M,Park for the park,42.2984884,-71.1286892,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJVTits6Z544kRGix_Bs2BtH0,Little Free Library #26534,42.3300737,-71.1272524,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJVTRUyYdw44kRjKKc-75WROU,Amalie's Fountain,42.3599148,-71.0523644,Park,fountain,point_of_interest; establishment,OPERATIONAL,0
ChIJvTSox09444kRo-cmREHs7ZM,Fuel America,42.3415955,-71.15413219999999,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,322
ChIJVUOgxvJ-44kRF44rUuzi4cA,Hyde Park Branch of the Boston Public Library,42.2569703,-71.1220598,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,32
ChIJVVcNj-5744kRSMZkzAe_vfM,Perkins Community Center,42.2924669,-71.080173,Community Space,community center,point_of_interest; establishment,OPERATIONAL,63
ChIJVVVFIXV644kRKpVvuYrob6w,common cathedral,42.3526225,-71.0723868,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJVVVJoJJ744kRsngqAUh8gSo,Codman Square Neighborhood Council,42.288271,-71.072178,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJVVVVeoF744kRJkBvD2wlc-8,Martin/Hilltop Playground,42.2795877,-71.0531748,Park,park,park; point_of_interest; establishment,OPERATIONAL,70
ChIJVVX2BE9-44kRIuXXy8nHjfo,Iacono Playground,42.2389916,-71.13545189999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,15
ChIJVVXFg2p444kROWAZ3YRH_Cc,Oak Square School,42.3501097,-71.1688489,Park,square,school; point_of_interest; establishment,OPERATIONAL,0
ChIJVVXFOk9444kR2W-oPsOK6DM,Theresa Hynes Park,42.3442647,-71.15455279999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJVWKj6g5644kRSLjjyMWdG70,Copley Square Park,42.3499573,-71.077015,Park,fountain,park; point_of_interest; establishment,OPERATIONAL,2102
ChIJVWKj6g5644kRSLjjyMWdG70,Copley Square Park,42.3499573,-71.077015,Park,park,park; point_of_interest; establishment,OPERATIONAL,2102
ChIJVWKj6g5644kRSLjjyMWdG70,Copley Square Park,42.3499573,-71.077015,Park,square,park; point_of_interest; establishment,OPERATIONAL,2102
ChIJvwogdst-44kRHeyIEC2YQsM,Roslindale Baptist Church,42.285421,-71.12601099999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJvwoUtW5v44kRAXsdhJEBo0U,Belle Isle Marsh Marine Ecology Park,42.38410080000001,-70.9872117,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJVwQSdGl344kRw5CWokjZInQ,Grace Street,42.3768237,-71.124166,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJvWtuTetx44kRL7yL4RPr2uQ,Everett Square Convenience,42.4071133,-71.0553047,Park,square,convenience_store; food; point_of_interest; store; establishment,OPERATIONAL,1
ChIJvx-P7ZJ744kR8bJ9gHzY-R8,Codman Square Apartments,42.2908038,-71.07199229999999,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJvx-P7ZJ744kRPUOzsR_mHlI,Codman Square Health Center,42.2896042,-71.0720453,Park,square,health; point_of_interest; establishment,OPERATIONAL,1104
ChIJvx-P7ZJ744kRQAEaX26BNGQ,"Mitchell, Fuchsia, M.D.",42.2894146,-71.07205450000001,Park,square,doctor; health; point_of_interest; establishment,OPERATIONAL,0
ChIJvx-P7ZJ744kRQIzxBJkxbwc,"Dr. Philip Severin III, MD",42.28941450000001,-71.07205450000001,Park,square,doctor; health; point_of_interest; establishment,OPERATIONAL,2
ChIJvx-P7ZJ744kRyCk_bnAVI0c,Codman Square Health Center: Johnson-Smith Cynthia D,42.28941450000001,-71.07205450000001,Park,square,doctor; health; point_of_interest; establishment,OPERATIONAL,0
ChIJVxESE3V744kRBJ7TnSI1Whc,Garvey Playground,42.2879583,-71.0456107,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,48
ChIJVYNipql544kRrzcJoGOHMaI,Healy Playground,42.2883115,-71.12224549999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,1
ChIJvZ_egoJ544kRuELW_zDkMas,Christian Science Church Reading Room & Bookstore,42.3227291,-71.1068971,Social Business,bookstore,book_store; church; place_of_worship; point_of_interest; store; establishment,OPERATIONAL,3
ChIJvZ8XaVR344kRkgpKk4iPu0k,Central Square Theater,42.3634426,-71.1012683,Park,square,point_of_interest; establishment,OPERATIONAL,161
ChIJVZAXx6J744kRRixN-fPR04A,Dunkin',42.2969874,-71.060417,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,316
ChIJVZltBVZ344kRBG0-7U5m4SI,Tudor Dog Park,42.3606643,-71.1038626,Park,park,park; point_of_interest; establishment,OPERATIONAL,107
ChIJVzZoPD9344kRx3zGTe8vWbc,Alden Play Area,42.3828194,-71.1163667,Park,park,park; point_of_interest; establishment,OPERATIONAL,30
ChIJw01MhXx544kRz6Fa46t7ivE,Church Square Sro LLC,42.3145535,-71.1037233,Park,square,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJw0n0vMt-44kRnhrJsPgfUvg,Fruit Bearing Worship Assembly,42.2844316,-71.1253325,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJw0vV5j1644kRkPPd7tJKQ9w,Eritrean Community Center,42.3359615,-71.0798891,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,4
ChIJW1iVzRB644kRTsI9_85l4Yk,Skills Library,42.3424051,-71.0834362,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJW1WKrYF544kRxdpZbiDN4PI,Mozart Park,42.3223481,-71.1044869,Park,park,park; point_of_interest; establishment,OPERATIONAL,16
ChIJW1ycpWdy44kRx0uDXAZWQ5I,Lowe's Home Improvement,42.4478367,-71.0257658,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,1182
ChIJW4a91RF644kRjQVe9gqzNLs,Park,42.3465259,-71.0822474,Park,park,park; point_of_interest; establishment,OPERATIONAL,10
ChIJW577rWl344kRI3kGr-gH86I,Arthur & Elizabeth Schlesinger Library,42.3757717,-71.1231265,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5
ChIJw5BoQGl744kRzrHplFKSooQ,Louisburg Square South,42.2856025,-71.0311965,Park,square,point_of_interest; establishment,OPERATIONAL,23
ChIJw6aCwfd544kRoUMoTSj-SP8,The Boston Cat Hospital,42.2969964,-71.116666,Park,square,veterinary_care; point_of_interest; establishment,OPERATIONAL,99
ChIJW6kPKldx44kRgQYXuikKn0Q,Resurrection Church | East Boston,42.375734,-71.0372641,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJw9EUzqJ744kR10PPuK1tOqY,Town Field and Doherty-Gibson Playground,42.2974933,-71.0612124,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJW9nNaUt744kRXuDl95Rykxk,Dudley Square Plaza,42.3248659,-71.0749619,Park,square,park; point_of_interest; establishment,OPERATIONAL,1
